"2024-10-14T16:01:01Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-1130.0,"y":15.0,"z":438.0},"createdAt":1728921599856,"expireAt":-1,"owner":{"name":"shuynz","op":false,"id":"ddd33d19-8be9-3ba1-9ca8-e94dfb67179c","entity-id":299994,"location":{"world":"world","x":-1129.0394512693179,"y":15.875,"z":438.4334265574048,"yaw":87.50885,"pitch":68.39301}},"isProtected":false,"inventory":{"type":"CHEST","size":27,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"shuynz","op":false,"id":"ddd33d19-8be9-3ba1-9ca8-e94dfb67179c","entity-id":299994,"location":{"world":"world","x":-1129.0394512693179,"y":15.875,"z":438.4334265574048,"yaw":87.50885,"pitch":68.39301}}}}"
"2024-10-14T16:01:03Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":3627.0,"y":119.0,"z":2345.0},"createdAt":1728921663557,"expireAt":-1,"owner":{"name":"igijtykvj","op":false,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":301872,"location":{"world":"world","x":3627.5416793318122,"y":118.76636799395752,"z":2345.612227128484,"yaw":69.82083,"pitch":57.600006}},"isProtected":false,"inventory":{"type":"CHEST","size":27,"content":[{"v":3953,"type":"LEAD"},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5},"repair-cost":7,"Damage":437}},{"v":3953,"type":"PINK_PETALS","amount":6},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"DIRT","amount":41},{"v":3953,"type":"BREAD","amount":51},{"v":3953,"type":"DIAMOND_HOE","meta":{"meta-type":"UNSPECIFIC","Damage":15}},{"v":3953,"type":"WHEAT","amount":13},{"v":3953,"type":"BUCKET"},{"v":3953,"type":"CHERRY_SAPLING"},{"v":3953,"type":"WHITE_WOOL"},{"v":3953,"type":"MUTTON"},{"v":3953,"type":"OBSIDIAN","amount":58},{"v":3953,"type":"IRON_INGOT","amount":9},{"v":3953,"type":"STRING","amount":4},{"v":3953,"type":"COBBLESTONE","amount":64},{"v":3953,"type":"COBBLESTONE","amount":35},{"v":3953,"type":"POPPY"},{"v":3953,"type":"DIAMOND_SHOVEL","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5},"repair-cost":15,"Damage":50}},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":4,"minecraft:unbreaking":3},"repair-cost":3,"Damage":801}},{"v":3953,"type":"WHEAT_SEEDS","amount":49},{"v":3953,"type":"EMERALD","amount":15},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"EMERALD","amount":64}]}}}"
"2024-10-14T16:01:13Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":3627.0,"y":119.0,"z":2345.0},"createdAt":1728921663557,"expireAt":-1,"owner":{"name":"igijtykvj","op":false,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":301872,"location":{"world":"world","x":3628.237500011921,"y":119.0,"z":2344.6245918167156,"yaw":29.549889,"pitch":43.800037}},"isProtected":false,"inventory":{"type":"CHEST","size":27,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"igijtykvj","op":false,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":301872,"location":{"world":"world","x":3628.237500011921,"y":119.0,"z":2344.6245918167156,"yaw":29.549889,"pitch":43.800037}}}}"
"2024-10-14T16:30:59Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-1322.0,"y":107.0,"z":449.0},"createdAt":1728899441003,"expireAt":-1,"owner":{"name":"Trthanh1006","op":false,"id":"1c15c538-d2a7-314d-93c3-d6527b289eae","entity-id":180828,"location":{"world":"world","x":-1359.2666,"y":114.0,"z":445.56845,"yaw":-148.48952,"pitch":26.824554}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"THIEF","extra":{"player":{"name":"shuynz","op":false,"id":"ddd33d19-8be9-3ba1-9ca8-e94dfb67179c","entity-id":299994,"location":{"world":"world","x":-1321.5016761823595,"y":107.875,"z":449.5041059148326,"yaw":16.005886,"pitch":88.409225}}}}"
"2024-10-14T16:34:07Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":3628.0,"y":118.0,"z":2345.0},"createdAt":1728923647905,"expireAt":-1,"owner":{"name":"igijtykvj","op":false,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":301872,"location":{"world":"world","x":3628.5606521658715,"y":118.08499999620021,"z":2345.616718349137,"yaw":-1.199707,"pitch":47.999954}},"isProtected":false,"inventory":{"type":"CHEST","size":45,"content":[{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":4,"minecraft:unbreaking":3},"repair-cost":3,"Damage":809}},{"v":3953,"type":"BASALT","amount":64},{"v":3953,"type":"CHERRY_SAPLING"},{"v":3953,"type":"BREAD","amount":50},{"v":3953,"type":"NETHERRACK","amount":64},{"v":3953,"type":"BOOK"},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5},"repair-cost":7,"Damage":1170}},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"DIRT","amount":29},{"v":3953,"type":"MAGMA_BLOCK","amount":5},{"v":3953,"type":"FLINT_AND_STEEL","meta":{"meta-type":"UNSPECIFIC","Damage":1}},{"v":3953,"type":"BLACKSTONE","amount":64},{"v":3953,"type":"WHITE_WOOL"},{"v":3953,"type":"BLACKSTONE","amount":64},{"v":3953,"type":"BASALT","amount":64},{"v":3953,"type":"BASALT","amount":64},{"v":3953,"type":"BASALT","amount":64},{"v":3953,"type":"GHAST_TEAR"},{"v":3953,"type":"BASALT","amount":64},{"v":3953,"type":"NETHERRACK","amount":64},{"v":3953,"type":"BASALT","amount":25},{"v":3953,"type":"DIAMOND_SHOVEL","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5},"repair-cost":15,"Damage":50}},{"v":3953,"type":"LEAD"},{"v":3953,"type":"GOLD_NUGGET","amount":64},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"OBSIDIAN","amount":48},{"v":3953,"type":"DIAMOND_HOE","meta":{"meta-type":"UNSPECIFIC","Damage":15}},{"v":3953,"type":"WHEAT","amount":13},{"v":3953,"type":"CHERRY_LOG","amount":28},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"COBBLESTONE","amount":35},{"v":3953,"type":"COBBLESTONE","amount":64},{"v":3953,"type":"STRING","amount":4},{"v":3953,"type":"IRON_INGOT","amount":9},{"v":3953,"type":"LAVA_BUCKET"}]}}}"
"2024-10-14T16:39:58Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":3628.0,"y":118.0,"z":2345.0},"createdAt":1728923647905,"expireAt":-1,"owner":{"name":"igijtykvj","op":false,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":301872,"location":{"world":"world","x":3628.3781070455525,"y":119.0,"z":2344.0506268279732,"yaw":1.5033569,"pitch":53.549973}},"isProtected":false,"inventory":{"type":"CHEST","size":45,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"igijtykvj","op":false,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":301872,"location":{"world":"world","x":3628.3781070455525,"y":119.0,"z":2344.0506268279732,"yaw":1.5033569,"pitch":53.549973}}}}"
"2024-10-14T17:26:21Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":3627.0,"y":118.0,"z":2345.0},"createdAt":1728926781954,"expireAt":-1,"owner":{"name":"igijtykvj","op":true,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":354541,"location":{"world":"world","x":3627.300000011921,"y":118.27094019901014,"z":2345.5652784492127,"yaw":119.491516,"pitch":59.25123}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3953,"type":"IRON_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":21}},{"v":3953,"type":"CHERRY_BOAT"},{"v":3953,"type":"WHEAT_SEEDS","amount":12},{"v":3953,"type":"BLACKSTONE","amount":10},{"v":3953,"type":"GOLD_NUGGET","amount":35},{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":4,"minecraft:unbreaking":3},"repair-cost":3,"Damage":817}},{"v":3953,"type":"CHERRY_TRAPDOOR","amount":2},{"v":3953,"type":"DIAMOND_SHOVEL","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5},"repair-cost":15,"Damage":50}},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5},"repair-cost":7,"Damage":1319}},{"v":3953,"type":"NETHERRACK","amount":31},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"LAVA_BUCKET"},{"v":3953,"type":"COBBLESTONE","amount":2},{"v":3953,"type":"WHEAT","amount":7},{"v":3953,"type":"NETHERRACK","amount":64},{"v":3953,"type":"BASALT","amount":9},{"v":3953,"type":"OBSIDIAN","amount":48},{"v":3953,"type":"BASALT","amount":55},{"v":3953,"type":"CHERRY_PLANKS","amount":49},{"v":3953,"type":"EMERALD","amount":64},{"v":3953,"type":"CHERRY_PLANKS","amount":64},{"v":3953,"type":"EMERALD","amount":38},{"v":3953,"type":"CHERRY_PLANKS","amount":64},{"v":3953,"type":"CHERRY_PLANKS","amount":64},{"v":3953,"type":"FLINT_AND_STEEL","meta":{"meta-type":"UNSPECIFIC","Damage":1}},{"v":3953,"type":"BASALT","amount":49},{"v":3953,"type":"BASALT","amount":64},{"v":3953,"type":"TORCH"}]}}}"
"2024-10-14T17:26:31Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":3627.0,"y":118.0,"z":2345.0},"createdAt":1728926781954,"expireAt":-1,"owner":{"name":"igijtykvj","op":true,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":354541,"location":{"world":"world","x":3627.714886697617,"y":119.0,"z":2344.5022663889386,"yaw":8.699952,"pitch":60.60001}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"igijtykvj","op":true,"id":"163965ef-3182-3db3-a03c-c11dd8364333","entity-id":354541,"location":{"world":"world","x":3627.714886697617,"y":119.0,"z":2344.5022663889386,"yaw":8.699952,"pitch":60.60001}}}}"
"2024-10-15T04:33:03Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-1110.0,"y":-4.0,"z":395.0},"createdAt":1728884937356,"expireAt":1728885537356,"owner":{},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"EXPIRATION","extra":{"item-drops":true}}"
"2024-10-15T05:26:14Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":-1238.0,"y":-43.0,"z":546.0},"createdAt":1728969974551,"expireAt":-1,"owner":{"name":"shuynz","op":false,"id":"ddd33d19-8be9-3ba1-9ca8-e94dfb67179c","entity-id":7511,"location":{"world":"world","x":-1235.2427169604994,"y":-41.82324072493576,"z":544.304431153181,"yaw":35.265625,"pitch":13.282224}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":49}},{"v":3953,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":105}},{"v":3953,"type":"SWEET_BERRIES","amount":55},{"v":3953,"type":"TORCH","amount":22},{"v":3953,"type":"BREAD","amount":27},{"v":3953,"type":"BONE","amount":3},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"COOKED_MUTTON","amount":2},{"v":3953,"type":"COBBLED_DEEPSLATE","amount":27},{"v":3953,"type":"ROTTEN_FLESH","amount":5},{"v":3953,"type":"STICK","amount":28},{"v":3953,"type":"GUNPOWDER","amount":2},{"v":3953,"type":"OAK_PLANKS","amount":12},{"v":3953,"type":"CRAFTING_TABLE"},{"v":3953,"type":"STRING","amount":3},{"v":3953,"type":"WHEAT"},{"v":3953,"type":"WATER_BUCKET"},{"v":3953,"type":"NETHERITE_INGOT"},{"v":3953,"type":"GOLD_INGOT"},{"v":3953,"type":"COBBLESTONE","amount":64},{"v":3953,"type":"CAMPFIRE"},{"v":3953,"type":"COOKED_BEEF","amount":24},{"v":3953,"type":"FLINT_AND_STEEL","meta":{"meta-type":"UNSPECIFIC","Damage":13}},{"v":3953,"type":"OAK_LOG","amount":13},{"v":3953,"type":"IRON_INGOT","amount":18},{"v":3953,"type":"CROSSBOW","meta":{"meta-type":"CROSSBOW","Damage":315}},{"v":3953,"type":"DIAMOND_SHOVEL","meta":{"meta-type":"UNSPECIFIC","Damage":98}},{"v":3953,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":83}},{"v":3953,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":30}},{"v":3953,"type":"DIAMOND","amount":11},{"v":3953,"type":"COAL","amount":35},{"v":3953,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":27}},{"v":3953,"type":"IRON_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":65}},{"v":3953,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":27}},{"v":3953,"type":"DIAMOND_HELMET","meta":{"meta-type":"ARMOR","Damage":46}},{"v":3953,"type":"SHIELD"}]}}}"
